student_id,satisfaction_rating,support_ticket_raised
STU175439,3.0,0
STU175440,3.4,0
STU175441,3.4,0
STU175442,5.0,1
STU175443,3.7,1
STU175444,5.0,2
STU175445,4.8,1
STU175446,3.3,1
STU175447,3.3,0
STU175448,3.2,0
STU175449,5.0,2
STU175450,3.8,1
STU175451,5.0,3
STU175452,4.8,0
STU175453,4.6,1
STU175454,4.6,1
STU175455,4.7,0
STU175456,3.8,1
STU175457,4.7,0
STU175458,3.7,1
STU175459,3.6,1
STU175460,5.0,1
STU175461,4.9,1
STU175462,3.6,0
STU175463,3.1,0
STU175464,5.0,1
STU175465,4.6,0
STU175466,2.6,0
STU175467,4.9,2
STU175468,4.2,2
STU175469,5.0,1
STU175470,4.3,0
STU175471,4.0,1
STU175472,4.3,0
STU175473,4.1,1
STU175474,4.2,3
STU175475,4.4,1
STU175476,5.0,1
STU175477,4.0,0
STU175478,4.7,0
STU175479,5.0,2
STU175480,5.0,1
STU175481,5.0,1
STU175482,5.0,2
STU175483,3.8,0
STU175484,4.1,0
STU175485,3.7,1
STU175486,3.1,1
STU175487,4.4,0
STU175488,3.5,3
STU175489,3.8,3
STU175490,3.6,1
STU175491,3.3,4
STU175492,5.0,1
STU175493,4.2,1
STU175494,2.3,1
STU175495,4.4,0
STU175496,3.8,1
STU175497,4.6,1
STU175498,3.6,2
STU175499,5.0,2
STU175500,3.2,2
STU175501,5.0,1
STU175502,5.0,0
STU175503,4.7,0
STU175504,4.0,1
STU175505,3.9,0
STU175506,3.1,1
STU175507,5.0,3
STU175508,3.9,2
STU175509,4.7,1
STU175510,2.9,0
STU175511,4.7,0
STU175512,2.7,0
STU175513,3.4,0
STU175514,4.4,1
STU175515,2.7,3
STU175516,3.7,2
STU175517,3.1,2
STU175518,3.3,0
STU175519,4.8,1
STU175520,4.0,0
STU175521,4.6,0
STU175522,4.7,0
STU175523,4.9,1
STU175524,5.0,2
STU175525,4.4,1
STU175526,4.9,0
STU175527,5.0,0
STU175528,4.7,0
STU175529,4.0,1
STU175530,3.7,0
STU175531,4.6,2
STU175532,3.6,1
STU175533,4.5,1
STU175534,4.5,0
STU175535,3.7,0
STU175536,3.5,1
STU175537,3.0,1
STU175538,3.9,1
STU175539,3.5,1
STU175540,4.7,0
STU175541,4.0,0
STU175542,3.5,2
STU175543,4.4,1
STU175544,5.0,1
STU175545,3.9,0
STU175546,3.9,1
STU175547,3.5,2
STU175548,5.0,0
STU175549,4.1,0
STU175550,4.1,0
STU175551,2.8,0
STU175552,4.7,0
STU175553,4.2,1
STU175554,3.0,3
STU175555,5.0,1
STU175556,5.0,0
STU175557,3.1,0
STU175558,4.0,2
STU175559,3.0,1
STU175560,5.0,1
STU175561,3.2,1
STU175562,3.6,0
STU175563,4.4,0
STU175564,4.7,1
STU175565,2.8,2
STU175566,4.7,0
STU175567,5.0,0
STU175568,3.2,0
STU175569,4.7,0
STU175570,5.0,0
STU175571,4.0,0
STU175572,3.0,0
STU175573,4.4,1
STU175574,4.6,4
STU175575,4.1,2
STU175576,4.2,2
STU175577,4.1,1
STU175578,2.5,1
STU175579,3.8,1
STU175580,3.5,2
STU175581,4.7,0
STU175582,3.6,1
STU175583,5.0,1
STU175584,4.7,4
STU175585,4.5,0
STU175586,4.5,0
STU175587,3.6,0
STU175588,4.1,2
STU175589,4.5,0
STU175590,4.3,2
STU175591,3.8,2
STU175592,3.6,1
STU175593,3.8,1
STU175594,3.9,1
STU175595,3.5,1
STU175596,4.6,1
STU175597,4.0,0
STU175598,5.0,1
STU175599,3.0,2
STU175600,3.0,1
STU175601,4.0,1
STU175602,2.8,2
STU175603,5.0,0
STU175604,5.0,2
STU175605,2.5,2
STU175606,3.1,2
STU175607,2.9,0
STU175608,3.8,0
STU175609,3.9,2
STU175610,5.0,1
STU175611,3.0,1
STU175612,3.1,1
STU175613,5.0,1
STU175614,2.8,0
STU175615,3.2,1
STU175616,3.7,0
STU175617,4.6,0
STU175618,4.5,0
STU175619,3.1,1
STU175620,4.9,2
STU175621,3.9,2
STU175622,4.1,2
STU175623,4.9,0
STU175624,3.7,2
STU175625,4.6,2
STU175626,2.9,1
STU175627,5.0,1
STU175628,4.1,0
STU175629,4.2,1
STU175630,3.7,0
STU175631,3.7,2
STU175632,5.0,0
STU175633,3.0,1
STU175634,4.0,0
STU175635,5.0,3
STU175636,3.4,1
STU175637,5.0,0
STU175638,3.0,3
STU175639,5.0,2
STU175640,4.5,1
STU175641,3.9,1
STU175642,3.2,2
STU175643,5.0,2
STU175644,5.0,1
STU175645,4.0,0
STU175646,2.9,0
STU175647,4.1,1
STU175648,4.5,0
STU175649,5.0,1
STU175650,5.0,0
STU175651,4.1,3
STU175652,5.0,1
STU175653,3.9,1
STU175654,3.8,0
STU175655,4.0,3
STU175656,4.7,1
STU175657,4.8,0
STU175658,4.9,0
STU175659,5.0,0
STU175660,4.0,1
STU175661,5.0,2
STU175662,4.9,1
STU175663,2.9,0
STU175664,4.7,3
STU175665,4.4,2
STU175666,4.6,1
STU175667,4.1,0
STU175668,3.8,0
STU175669,5.0,2
STU175670,4.2,0
STU175671,4.4,0
STU175672,2.8,0
STU175673,5.0,2
STU175674,3.8,1
STU175675,5.0,0
STU175676,3.5,1
STU175677,4.4,0
STU175678,3.9,0
STU175679,4.3,1
STU175680,3.9,1
STU175681,4.5,0
STU175682,4.6,2
STU175683,3.4,1
STU175684,2.8,2
STU175685,4.4,0
STU175686,2.5,0
STU175687,4.4,0
STU175688,3.2,1
STU175689,3.6,1
STU175690,4.0,2
STU175691,4.1,0
STU175692,4.5,3
STU175693,3.5,0
STU175694,4.1,1
STU175695,4.6,1
STU175696,5.0,1
STU175697,2.6,0
STU175698,3.9,1
STU175699,4.8,2
STU175700,4.4,0
STU175701,3.8,1
STU175702,4.8,0
STU175703,3.7,0
STU175704,5.0,2
STU175705,3.8,1
STU175706,4.4,1
STU175707,4.9,0
STU175708,3.5,2
STU175709,3.0,0
STU175710,5.0,1
STU175711,3.7,0
STU175712,4.3,2
STU175713,2.5,0
STU175714,2.8,0
STU175715,3.6,2
STU175716,4.5,1
STU175717,2.4,2
STU175718,4.3,0
STU175719,4.3,2
STU175720,5.0,3
STU175721,3.4,3
STU175722,5.0,0
STU175723,3.7,1
STU175724,3.1,0
STU175725,4.7,0
STU175726,4.5,1
STU175727,5.0,1
STU175728,3.4,2
STU175729,3.7,2
STU175730,3.3,2
STU175731,3.8,1
STU175732,4.4,1
STU175733,4.1,2
STU175734,3.8,1
STU175735,3.9,0
STU175736,3.7,0
STU175737,4.1,0
STU175738,4.7,1
STU175739,4.4,0
STU175740,3.5,1
STU175741,3.7,0
STU175742,4.6,0
STU175743,4.3,0
STU175744,3.8,3
STU175745,4.6,0
STU175746,4.7,1
STU175747,3.3,1
STU175748,4.0,1
STU175749,4.1,1
STU175750,3.9,2
STU175751,3.7,2
STU175752,4.8,0
STU175753,5.0,0
STU175754,5.0,3
STU175755,4.1,1
STU175756,4.8,1
STU175757,3.5,1
STU175758,3.4,1
STU175759,4.9,0
STU175760,3.8,1
STU175761,4.0,0
STU175762,4.5,1
STU175763,4.9,2
STU175764,4.5,1
STU175765,4.3,0
STU175766,4.0,2
STU175767,4.9,0
STU175768,5.0,1
STU175769,4.7,1
STU175770,3.7,3
STU175771,4.8,0
STU175772,2.8,0
STU175773,5.0,2
STU175774,5.0,0
STU175775,3.7,0
STU175776,5.0,0
STU175777,3.6,0
STU175778,5.0,0
STU175779,2.3,0
STU175780,5.0,0
STU175781,4.5,1
STU175782,4.6,0
STU175783,4.2,3
STU175784,3.4,2
STU175785,1.9,0
STU175786,4.6,1
STU175787,3.6,0
STU175788,4.7,1
STU175789,4.3,0
STU175790,3.5,0
STU175791,3.8,1
STU175792,5.0,1
STU175793,3.6,0
STU175794,4.5,0
STU175795,4.5,1
STU175796,5.0,0
STU175797,4.8,0
STU175798,4.5,0
STU175799,5.0,0
STU175800,4.0,1
STU175801,4.4,0
STU175802,3.6,0
STU175803,4.6,3
STU175804,3.5,0
STU175805,5.0,1
STU175806,4.7,1
STU175807,4.0,4
STU175808,3.9,0
STU175809,3.3,1
STU175810,2.9,4
STU175811,4.1,0
STU175812,5.0,1
STU175813,2.8,1
STU175814,5.0,1
STU175815,5.0,2
STU175816,5.0,1
STU175817,5.0,0
STU175818,3.2,1
STU175819,5.0,1
STU175820,5.0,0
STU175821,4.2,0
STU175822,3.4,0
STU175823,4.7,0
STU175824,4.1,2
STU175825,3.1,1
STU175826,5.0,1
STU175827,4.0,1
STU175828,3.1,1
STU175829,5.0,1
STU175830,4.5,0
STU175831,5.0,2
STU175832,4.0,2
STU175833,4.6,0
STU175834,3.7,0
STU175835,4.2,1
STU175836,4.7,4
STU175837,5.0,1
STU175838,4.6,1
STU175839,2.8,1
STU175840,3.2,0
STU175841,4.3,0
STU175842,4.4,0
STU175843,4.4,0
STU175844,4.5,1
STU175845,3.9,1
STU175846,4.5,0
STU175847,4.4,0
STU175848,4.7,1
STU175849,4.3,1
STU175850,4.7,1
STU175851,4.3,0
STU175852,4.0,0
STU175853,4.2,0
STU175854,3.4,0
STU175855,4.6,0
STU175856,3.3,3
STU175857,4.2,1
STU175858,4.8,0
STU175859,2.3,3
STU175860,3.2,2
STU175861,3.2,1
STU175862,4.0,2
STU175863,4.1,1
STU175864,4.0,3
STU175865,4.3,0
STU175866,4.9,1
STU175867,4.1,0
STU175868,4.4,1
STU175869,5.0,0
STU175870,4.0,0
STU175871,3.3,1
STU175872,3.8,1
STU175873,5.0,2
STU175874,4.0,2
STU175875,4.4,1
STU175876,4.2,0
STU175877,5.0,2
STU175878,2.9,0
STU175879,3.7,2
STU175880,4.9,0
STU175881,4.7,1
STU175882,3.3,0
STU175883,5.0,1
STU175884,3.2,1
STU175885,3.5,1
STU175886,3.6,2
STU175887,2.8,0
STU175888,2.6,1
STU175889,4.5,0
STU175890,3.6,2
STU175891,4.1,0
STU175892,3.3,1
STU175893,4.3,3
STU175894,3.8,2
STU175895,4.4,1
STU175896,3.0,0
STU175897,3.4,0
STU175898,4.8,0
STU175899,2.5,0
STU175900,3.7,1
STU175901,4.6,0
STU175902,3.2,0
STU175903,4.0,1
STU175904,5.0,1
STU175905,5.0,1
STU175906,5.0,3
STU175907,1.7,0
STU175908,3.6,1
STU175909,3.6,1
STU175910,3.9,0
STU175911,3.1,4
STU175912,3.0,0
STU175913,3.6,1
STU175914,4.4,0
STU175915,4.3,0
STU175916,4.4,0
STU175917,4.1,3
STU175918,3.3,0
STU175919,3.4,3
STU175920,3.4,0
STU175921,4.7,0
STU175922,4.5,1
STU175923,3.9,1
STU175924,3.8,0
STU175925,4.9,0
STU175926,3.3,0
STU175927,3.8,2
STU175928,4.6,0
STU175929,4.4,0
STU175930,5.0,0
STU175931,5.0,1
STU175932,4.6,0
STU175933,3.4,1
STU175934,2.9,0
STU175935,3.7,1
STU175936,5.0,0
STU175937,4.9,1
STU175938,4.9,0
STU175939,2.7,2
STU175940,4.4,0
STU175941,4.4,1
STU175942,3.1,1
STU175943,2.9,1
STU175944,4.3,1
STU175945,4.3,1
STU175946,4.1,1
STU175947,4.7,1
STU175948,4.1,1
STU175949,4.1,2
STU175950,4.8,0
STU175951,4.5,0
STU175952,4.3,0
STU175953,3.5,1
STU175954,4.8,0
STU175955,3.0,0
STU175956,5.0,0
STU175957,4.7,2
STU175958,5.0,0
STU175959,3.7,0
STU175960,4.0,0
STU175961,3.6,1
STU175962,5.0,1
STU175963,4.8,2
STU175964,4.0,0
STU175965,3.9,0
STU175966,5.0,2
STU175967,5.0,1
STU175968,4.0,2
STU175969,4.9,0
STU175970,5.0,2
STU175971,4.1,1
STU175972,5.0,0
STU175973,3.8,1
STU175974,3.8,0
STU175975,4.7,1
STU175976,3.5,0
STU175977,3.8,0
STU175978,5.0,0
STU175979,3.5,2
STU175980,5.0,2
STU175981,3.6,2
STU175982,3.3,1
STU175983,2.9,0
STU175984,2.8,1
STU175985,5.0,0
STU175986,4.2,1
STU175987,4.5,1
STU175988,4.7,0
STU175989,5.0,3
STU175990,5.0,2
STU175991,3.5,0
STU175992,2.0,1
STU175993,5.0,0
STU175994,4.3,0
STU175995,5.0,2
STU175996,4.0,0
STU175997,5.0,0
STU175998,4.1,0
STU175999,3.6,1
STU176000,3.9,1
STU176001,5.0,1
STU176002,5.0,0
STU176003,5.0,1
STU176004,3.8,1
STU176005,4.1,0
STU176006,4.7,1
STU176007,3.9,3
STU176008,4.2,0
STU176009,5.0,2
STU176010,5.0,1
STU176011,4.4,1
STU176012,4.6,0
STU176013,3.9,1
STU176014,4.1,0
STU176015,5.0,0
STU176016,3.4,3
STU176017,3.7,2
STU176018,3.9,1
STU176019,4.8,1
STU176020,5.0,1
STU176021,3.6,1
STU176022,5.0,0
STU176023,4.5,2
STU176024,2.7,2
STU176025,3.1,3
STU176026,4.6,1
STU176027,5.0,0
STU176028,3.7,1
STU176029,4.0,2
STU176030,4.6,0
STU176031,5.0,2
STU176032,3.1,0
STU176033,3.0,0
STU176034,3.4,2
STU176035,4.7,4
STU176036,4.4,1
STU176037,3.4,1
STU176038,3.9,2
STU176039,5.0,0
STU176040,4.5,1
STU176041,4.2,1
STU176042,3.4,0
STU176043,5.0,0
STU176044,3.8,2
STU176045,3.8,1
STU176046,4.5,1
STU176047,3.3,0
STU176048,4.2,1
STU176049,3.8,1
STU176050,4.0,1
STU176051,5.0,2
STU176052,4.3,0
STU176053,4.8,2
STU176054,4.8,1
STU176055,4.4,2
STU176056,4.3,1
STU176057,4.4,1
STU176058,4.9,0
STU176059,4.9,0
STU176060,4.4,0
STU176061,4.8,1
STU176062,4.0,0
STU176063,4.4,0
STU176064,3.5,3
STU176065,4.9,2
STU176066,3.8,3
STU176067,5.0,0
STU176068,3.0,0
STU176069,4.1,1
STU176070,3.3,0
STU176071,4.6,1
STU176072,4.7,2
STU176073,5.0,0
STU176074,4.0,2
STU176075,4.2,2
STU176076,3.8,2
STU176077,4.2,1
STU176078,4.2,0
STU176079,3.7,0
STU176080,5.0,0
STU176081,5.0,0
STU176082,4.6,1
STU176083,4.0,0
STU176084,3.4,0
STU176085,4.9,1
STU176086,4.0,1
STU176087,4.7,2
STU176088,4.6,0
STU176089,4.1,0
STU176090,5.0,0
STU176091,5.0,1
STU176092,4.3,1
STU176093,3.6,0
STU176094,4.7,0
STU176095,4.8,0
STU176096,3.3,0
STU176097,3.7,0
STU176098,4.1,0
STU176099,4.4,1
STU176100,5.0,2
STU176101,3.2,1
STU176102,5.0,0
STU176103,3.4,4
STU176104,5.0,0
STU176105,4.6,1
STU176106,4.4,2
STU176107,3.9,1
STU176108,3.7,1
STU176109,5.0,1
STU176110,4.1,0
STU176111,4.0,1
STU176112,4.8,2
STU176113,3.9,0
STU176114,3.6,0
STU176115,4.8,0
STU176116,4.0,1
STU176117,4.1,0
STU176118,3.4,0
STU176119,3.2,0
STU176120,4.8,2
STU176121,2.6,3
STU176122,3.9,0
STU176123,5.0,0
STU176124,2.3,2
STU176125,3.6,3
STU176126,5.0,2
STU176127,5.0,0
STU176128,3.8,1
STU176129,3.9,0
STU176130,3.0,0
STU176131,4.9,2
STU176132,2.9,2
STU176133,3.0,1
STU176134,5.0,1
STU176135,3.4,0
STU176136,4.7,3
STU176137,5.0,1
STU176138,4.6,1
STU176139,4.6,0
STU176140,4.3,2
STU176141,4.0,1
STU176142,3.4,0
STU176143,3.4,1
STU176144,3.0,0
STU176145,3.8,0
STU176146,3.5,1
STU176147,4.7,0
STU176148,4.2,2
STU176149,4.2,1
STU176150,3.2,1
STU176151,3.9,3
STU176152,3.8,0
STU176153,3.7,1
STU176154,4.1,1
STU176155,4.4,2
STU176156,4.2,1
STU176157,5.0,0
STU176158,4.8,1
STU176159,4.0,0
STU176160,2.4,1
STU176161,3.5,1
STU176162,4.9,0
STU176163,3.7,2
STU176164,4.7,1
STU176165,4.1,1
STU176166,4.1,0
STU176167,2.6,3
STU176168,4.4,0
STU176169,4.2,2
STU176170,3.0,0
STU176171,4.3,1
STU176172,4.5,1
STU176173,3.4,1
STU176174,4.2,1
STU176175,4.8,2
STU176176,5.0,0
STU176177,3.5,2
STU176178,4.1,0
STU176179,5.0,0
STU176180,4.5,0
STU176181,4.6,0
STU176182,4.2,0
STU176183,4.9,2
STU176184,3.6,1
STU176185,5.0,1
STU176186,5.0,1
STU176187,4.0,0
STU176188,4.7,0
STU176189,4.3,0
STU176190,2.8,0
STU176191,4.4,0
STU176192,5.0,0
STU176193,4.3,0
STU176194,2.6,1
STU176195,5.0,0
STU176196,2.0,0
STU176197,5.0,0
STU176198,3.8,1
STU176199,4.3,2
STU176200,3.7,0
STU176201,4.4,2
STU176202,4.8,2
STU176203,4.4,1
STU176204,3.8,0
STU176205,4.6,0
STU176206,3.6,0
STU176207,3.4,0
STU176208,5.0,0
STU176209,4.0,2
STU176210,3.3,2
STU176211,5.0,1
STU176212,4.5,0
STU176213,4.2,0
STU176214,5.0,1
STU176215,3.4,1
STU176216,2.4,1
STU176217,4.1,2
STU176218,3.4,0
STU176219,4.9,0
STU176220,3.2,1
STU176221,4.2,1
STU176222,4.3,1
STU176223,5.0,0
STU176224,5.0,0
STU176225,2.3,2
STU176226,3.1,3
STU176227,3.2,0
STU176228,5.0,1
STU176229,4.2,1
STU176230,4.1,2
STU176231,5.0,0
STU176232,3.3,1
STU176233,4.9,1
STU176234,3.6,3
STU176235,3.1,1
STU176236,4.0,0
STU176237,4.7,2
STU176238,4.1,0
STU176239,4.7,0
STU176240,4.0,1
STU176241,3.9,1
STU176242,3.4,0
STU176243,3.2,0
STU176244,4.5,1
STU176245,4.0,0
STU176246,3.8,0
STU176247,3.4,0
STU176248,4.5,0
STU176249,4.5,1
STU176250,4.3,0
STU176251,4.0,1
STU176252,4.0,0
STU176253,4.0,0
STU176254,4.6,1
STU176255,5.0,2
STU176256,5.0,2
STU176257,4.0,0
STU176258,3.6,0
STU176259,5.0,3
STU176260,4.4,1
STU176261,4.1,0
STU176262,5.0,2
STU176263,2.7,0
STU176264,3.6,0
STU176265,3.7,2
STU176266,2.8,0
STU176267,3.0,1
STU176268,4.7,0
STU176269,5.0,0
STU176270,4.2,1
STU176271,4.1,3
STU176272,4.5,0
STU176273,2.9,1
STU176274,4.4,1
STU176275,2.9,1
STU176276,4.5,2
STU176277,5.0,0
STU176278,3.5,1
STU176279,4.2,1
STU176280,5.0,0
STU176281,4.4,0
STU176282,5.0,1
STU176283,4.1,0
STU176284,3.3,0
STU176285,4.7,0
STU176286,4.6,0
STU176287,4.5,0
STU176288,3.5,0
STU176289,3.5,0
STU176290,3.0,2
STU176291,5.0,3
STU176292,3.7,0
STU176293,5.0,0
STU176294,3.6,0
STU176295,3.6,0
STU176296,3.6,1
STU176297,5.0,1
STU176298,3.8,0
STU176299,4.7,0
STU176300,5.0,0
STU176301,4.0,1
STU176302,4.2,2
STU176303,4.2,0
STU176304,5.0,0
STU176305,4.2,3
STU176306,5.0,1
STU176307,4.1,0
STU176308,4.2,2
STU176309,3.9,2
STU176310,5.0,0
STU176311,3.1,2
STU176312,4.2,4
STU176313,3.8,2
STU176314,4.8,0
STU176315,4.2,2
STU176316,4.2,0
STU176317,4.9,2
STU176318,4.4,2
STU176319,2.5,0
STU176320,3.7,0
STU176321,4.1,1
STU176322,4.4,3
STU176323,4.8,0
STU176324,2.5,2
STU176325,4.1,0
STU176326,5.0,0
STU176327,2.9,0
STU176328,5.0,0
STU176329,4.2,1
STU176330,5.0,2
STU176331,4.0,2
STU176332,4.6,1
STU176333,4.5,1
STU176334,5.0,0
STU176335,4.2,1
STU176336,2.7,0
STU176337,4.6,1
STU176338,3.2,3
STU176339,4.1,0
STU176340,3.1,4
STU176341,3.3,0
STU176342,4.2,0
STU176343,5.0,2
STU176344,4.3,0
STU176345,4.2,0
STU176346,3.7,1
STU176347,4.2,0
STU176348,4.9,1
STU176349,5.0,2
STU176350,4.1,0
STU176351,5.0,1
STU176352,3.0,0
STU176353,3.7,1
STU176354,3.5,0
STU176355,3.6,0
STU176356,3.2,0
STU176357,2.8,2
STU176358,4.7,2
STU176359,3.7,0
STU176360,4.3,1
STU176361,5.0,1
STU176362,3.3,2
STU176363,3.4,2
STU176364,3.7,1
STU176365,4.0,2
STU176366,4.3,0
STU176367,4.0,1
STU176368,3.8,2
STU176369,4.2,2
STU176370,4.6,0
STU176371,4.8,0
STU176372,3.5,3
STU176373,5.0,1
STU176374,3.8,0
STU176375,4.0,1
STU176376,4.8,0
STU176377,4.9,2
STU176378,3.3,0
STU176379,3.3,2
STU176380,2.7,2
STU176381,3.9,0
STU176382,2.7,1
STU176383,4.5,0
STU176384,4.7,1
STU176385,2.2,1
STU176386,4.7,1
STU176387,4.5,2
STU176388,4.2,0
STU176389,5.0,1
STU176390,4.5,0
STU176391,3.6,2
STU176392,5.0,2
STU176393,3.7,0
STU176394,2.7,2
STU176395,4.3,0
STU176396,3.0,0
STU176397,3.9,2
STU176398,2.8,2
STU176399,4.3,0
STU176400,4.8,0
STU176401,4.4,0
STU176402,3.0,2
STU176403,5.0,0
STU176404,4.4,1
STU176405,5.0,3
STU176406,3.1,0
STU176407,3.8,1
STU176408,3.8,4
STU176409,3.6,3
STU176410,5.0,2
STU176411,4.7,0
STU176412,5.0,2
STU176413,4.8,1
STU176414,4.4,1
STU176415,3.8,1
STU176416,2.5,0
STU176417,5.0,2
STU176418,3.9,0
STU176419,1.9,0
STU176420,3.2,1
STU176421,3.9,0
STU176422,5.0,0
STU176423,3.8,1
STU176424,3.7,2
STU176425,4.2,0
STU176426,4.3,0
STU176427,4.0,0
STU176428,5.0,1
STU176429,5.0,0
STU176430,4.3,0
STU176431,3.3,2
STU176432,2.7,2
STU176433,4.0,0
STU176434,3.6,0
STU176435,3.5,2
STU176436,4.8,0
STU176437,3.6,0
STU176438,3.8,0
STU176439,4.6,0
STU176440,4.7,0
STU176441,2.6,1
STU176442,3.8,1
STU176443,3.8,0
STU176444,3.8,0
STU176445,5.0,0
STU176446,3.5,1
STU176447,4.1,1
STU176448,4.7,0
STU176449,3.4,0
STU176450,4.8,2
STU176451,3.9,1
STU176452,3.9,1
STU176453,3.1,2
STU176454,4.5,1
STU176455,3.7,2
STU176456,3.3,0
STU176457,4.0,0
STU176458,5.0,1
STU176459,3.6,1
STU176460,3.7,0
STU176461,3.5,0
STU176462,4.6,1
STU176463,3.2,1
STU176464,3.5,0
STU176465,3.7,2
STU176466,3.4,1
STU176467,3.8,1
STU176468,5.0,1
STU176469,3.5,1
STU176470,3.5,2
STU176471,4.4,1
STU176472,4.1,0
STU176473,5.0,1
STU176474,3.8,0
STU176475,4.0,1
STU176476,3.4,3
STU176477,3.3,1
STU176478,4.4,0
STU176479,3.3,2
STU176480,3.7,0
STU176481,3.9,0
STU176482,4.1,0
STU176483,3.3,2
STU176484,4.5,0
STU176485,4.9,0
STU176486,5.0,0
STU176487,2.9,0
STU176488,3.6,0
STU176489,5.0,1
STU176490,3.8,0
STU176491,4.2,1
STU176492,5.0,2
STU176493,4.9,0
STU176494,4.2,2
STU176495,4.6,1
STU176496,2.7,1
STU176497,4.2,1
STU176498,5.0,1
STU176499,4.8,1
STU176500,4.4,2
STU176501,5.0,1
STU176502,5.0,2
STU176503,3.6,0
STU176504,3.8,0
STU176505,4.9,3
STU176506,5.0,1
STU176507,3.9,0
STU176508,3.1,2
STU176509,4.1,1
STU176510,3.8,0
STU176511,3.7,0
STU176512,4.4,1
STU176513,4.7,0
STU176514,3.6,2
STU176515,4.2,1
STU176516,4.5,2
STU176517,4.9,1
STU176518,3.9,0
STU176519,4.3,1
STU176520,3.0,1
STU176521,3.9,1
STU176522,4.0,0
STU176523,5.0,0
STU176524,2.8,1
STU176525,4.3,0
STU176526,4.6,1
STU176527,5.0,1
STU176528,4.1,3
STU176529,5.0,0
STU176530,4.8,0
STU176531,3.2,1
STU176532,3.4,0
STU176533,4.8,0
STU176534,4.5,2
STU176535,4.4,3
STU176536,3.5,0
STU176537,5.0,1
STU176538,4.9,2
STU176539,3.9,1
STU176540,3.1,1
STU176541,3.8,0
STU176542,3.8,1
STU176543,4.6,1
STU176544,3.9,0
STU176545,4.6,0
STU176546,3.5,0
STU176547,4.8,1
STU176548,5.0,1
STU176549,2.8,0
STU176550,3.6,1
STU176551,5.0,0
STU176552,3.4,0
STU176553,4.9,0
STU176554,3.9,2
STU176555,1.7,2
STU176556,4.3,1
STU176557,4.2,4
STU176558,2.3,2
STU176559,3.2,1
STU176560,3.3,0
STU176561,3.4,1
STU176562,3.4,0
STU176563,4.4,1
STU176564,2.8,1
STU176565,3.9,1
STU176566,4.6,1
STU176567,5.0,1
STU176568,4.1,0
STU176569,4.9,1
STU176570,4.2,0
STU176571,4.4,1
STU176572,3.0,2
STU176573,4.7,0
STU176574,4.5,1
STU176575,4.4,0
STU176576,5.0,1
STU176577,2.9,0
STU176578,4.7,1
STU176579,3.7,0
STU176580,4.8,0
STU176581,4.2,0
STU176582,5.0,0
STU176583,3.4,1
STU176584,3.8,0
STU176585,4.9,2
STU176586,2.5,0
STU176587,4.1,1
STU176588,3.8,0
STU176589,3.9,2
STU176590,3.4,0
STU176591,4.7,2
STU176592,3.8,0
STU176593,4.0,0
STU176594,4.5,1
STU176595,4.1,1
STU176596,2.9,1
STU176597,3.1,0
STU176598,4.5,1
STU176599,2.0,0
STU176600,3.8,1
STU176601,5.0,0
STU176602,5.0,1
STU176603,3.9,0
STU176604,4.5,2
STU176605,4.4,1
STU176606,3.6,1
STU176607,4.2,1
STU176608,4.4,1
STU176609,3.9,1
STU176610,3.5,0
STU176611,5.0,1
STU176612,3.7,2
STU176613,4.3,0
STU176614,4.7,1
STU176615,4.4,0
STU176616,4.5,2
STU176617,4.9,0
STU176618,4.3,1
STU176619,4.7,1
STU176620,2.9,0
STU176621,3.7,1
STU176622,3.3,0
STU176623,4.3,0
STU176624,3.4,0
STU176625,4.6,1
STU176626,4.7,2
STU176627,3.4,0
STU176628,3.6,1
STU176629,3.7,1
STU176630,5.0,0
STU176631,5.0,0
STU176632,4.7,0
STU176633,4.0,0
STU176634,5.0,0
STU176635,4.7,2
STU176636,4.1,0
STU176637,4.5,0
STU176638,4.7,1
STU176639,4.6,0
STU176640,5.0,0
STU176641,3.8,1
STU176642,3.5,3
STU176643,3.8,0
STU176644,3.3,0
STU176645,4.5,0
STU176646,5.0,0
STU176647,3.4,2
STU176648,4.9,1
STU176649,3.7,0
STU176650,5.0,3
STU176651,3.3,0
STU176652,4.2,2
STU176653,3.5,1
STU176654,3.9,0
STU176655,1.7,0
STU176656,4.9,0
STU176657,4.4,2
STU176658,3.0,0
STU176659,4.2,1
STU176660,2.2,1
STU176661,4.8,2
STU176662,5.0,0
STU176663,4.3,2
STU176664,5.0,0
STU176665,4.2,0
STU176666,3.9,1
STU176667,5.0,3
STU176668,3.0,1
STU176669,4.0,0
STU176670,3.3,0
STU176671,4.1,1
STU176672,3.1,5
STU176673,4.0,1
STU176674,5.0,1
STU176675,3.9,2
STU176676,3.3,2
STU176677,4.3,0
STU176678,4.5,0
STU176679,3.9,1
STU176680,2.9,0
STU176681,3.3,1
STU176682,3.6,0
STU176683,3.8,1
STU176684,5.0,1
STU176685,3.6,1
STU176686,4.4,0
STU176687,4.7,1
STU176688,4.2,0
STU176689,4.2,2
STU176690,4.5,2
STU176691,5.0,0
STU176692,5.0,4
STU176693,5.0,2
STU176694,4.3,0
STU176695,4.1,0
STU176696,5.0,2
STU176697,4.5,1
STU176698,4.9,0
STU176699,4.0,0
STU176700,5.0,2
STU176701,5.0,1
STU176702,4.9,1
STU176703,4.1,0
STU176704,4.7,3
STU176705,4.7,2
STU176706,3.9,1
STU176707,5.0,0
STU176708,3.3,0
